-16.39560858,-26.66845301,-26.25830901,-19.0910999,-12.80620791,-17.70349312,-4.940520063,-28.57959496,-6.024636003,-31.70595373,-25.49312648,-23.29795253,-23.53103648,-6.079462394
4.906572997,-3.997718004,-6.100441346,-0.74177189,1.824786669,-2.999371747,8.365829286,-16.36203003,1.76009834,-20.4437177,-4.010080652,-7.16598164,0.267131695,3.239840809
5.175922085,-8.46127228,-3.429451903,-4.959714144,-11.54576987,-13.32781109,2.989754217,-16.5048853,-3.301665296,-19.49663054,-2.184571675,-7.506748533,-1.279985221,3.362487674
0.466606399,-12.92371176,-9.539535407,-8.873761198,-11.7523211,-16.35810721,2.426217513,-19.6436089,0.42951254,-21.47298675,-9.192595585,-10.50278991,-12.86277685,5.169379551
-2.718567139,-11.11562737,-7.581700936,-6.125370063,-7.329518002,-9.729123195,4.891771508,-13.02523085,-2.108534791,-16.64528198,-9.433253345,-5.869709885,-10.05093002,4.363954591
0.919638841,-6.584910685,-4.808314246,-3.102402607,-3.950954696,-10.48893278,5.347776758,-7.669610524,-2.469031585,-11.77277487,-4.057419712,-4.277009562,-2.613529534,3.926747876
5.142913386,-3.356733715,-3.920818679,-2.515683833,-2.544614176,-10.57426196,5.004229534,-4.614872199,-1.555805871,-6.594827238,0.51649079,-0.321453436,2.251845248,4.547688895
6.190357596,-3.528666056,-2.245550267,-2.077687728,-6.264551582,-7.200875774,3.5821429,-3.388808254,-1.562436661,-5.118592564,1.415837647,4.649784354,3.031683128,4.878823828
5.823600951,-6.125853033,-1.39772422,-2.195698902,-11.9763932,-12.66109496,-0.277323873,-3.969575639,-1.419436859,-5.83496974,0.770602168,-0.28883148,-0.421243026,5.661605144
4.662735641,-7.32292396,-1.902865878,-6.172131104,-13.02862167,-16.02154663,-3.614569511,-8.963761884,-1.091170807,-7.848122931,-0.717826459,-1.681801793,-1.145976636,4.990930655
3.498850673,-10.92150814,-2.278870848,-7.558001502,-11.41324018,-19.40024772,-8.046680265,-12.38877951,-0.730026474,-10.54029457,-2.452431028,-2.126395085,-4.199449284,4.771425607
6.783965329,-9.641576187,1.972875486,-1.666323667,-7.806133207,-18.39480621,-7.37267219,-6.603447335,-0.591319791,-6.385975742,1.824563878,-2.304191475,-3.458474738,7.421583233
