-10.21635033,-6.903252779,-22.15788803,-13.52226793,22.39243064,-5.011385651,-2.705887574,-8.664195506,-3.137592211,-19.9778152,-12.71725383,-10.61787332,-14.03428519,-18.26081166
-20.26612037,-35.18658054,-20.75729755,-39.19983085,-6.703182553,-29.31548438,-24.83669028,-31.8135678,-21.4822683,-44.38610069,-31.87440548,-26.05805762,-36.45589394,-15.49188221
7.101067572,27.20821111,-2.942541569,15.30806848,38.12042748,17.162905,23.6812468,35.63682265,31.18547767,23.16407304,18.32741354,14.7045564,25.52193386,8.860863425
-10.34303345,-5.351418484,-22.19261062,-15.07257119,7.840367405,-9.060645741,-0.845138026,2.704631874,4.457125635,-9.572512688,-5.565829627,-5.120359252,-7.452783192,-10.06956074
0.001537414,7.123180786,-9.237242942,-3.131814811,19.63010856,4.26982945,12.0627067,21.95364023,21.17600344,10.13266664,5.195033857,4.912825613,12.52451286,4.135596769
-4.428886957,16.1837494,-8.099324409,7.057933541,24.77877333,8.290766954,18.99033304,19.47732083,20.22189093,9.322466656,11.59548045,9.863072397,9.016381857,0.693114275
-0.818503258,0.832219721,-6.355541067,-5.511619518,9.752996159,-0.568843636,10.35667596,17.70089178,21.3483306,10.55012546,3.944075072,7.186158731,7.772335131,2.349451927
-4.419204178,11.86977207,-13.07028083,3.21628167,21.60525497,8.675319926,16.78806149,17.86134201,19.10092166,7.644725643,8.997596095,7.538614007,9.236067874,-0.529358067
-12.72582465,-6.368163429,-26.51505333,-16.00106747,11.66452328,-3.382811128,-0.5498652,-3.902754491,-6.339795118,-20.42997237,-7.995084943,-10.02398552,-15.63794521,-6.610244182
-9.272025041,-3.735630413,-21.11636448,-12.45403391,15.47877285,-3.262268711,-0.133085134,1.386778978,3.296511785,-9.724060852,-5.884301024,-8.362950865,-2.712453636,-4.025903566
-6.803556781,-2.153229234,-13.25057991,-9.20110579,16.41731696,-5.56578709,0.240916888,-4.423830698,-4.086756081,-8.311648895,-3.812194252,-5.260670768,-11.28894019,-6.251297095
-7.210508122,-4.751181123,-12.98334332,-11.81025156,13.66661934,-9.2096464,-2.68349954,-1.149653086,1.013125528,-3.955902301,-5.356869122,-5.70243009,-3.498081878,-6.12437708
-6.857254278,0.028462416,-13.01994636,-7.396771613,16.69592344,-6.816604935,-0.450330313,-0.59408908,-1.20439242,-5.645911028,-1.773975645,-2.511500256,-4.457341266,0.71215801
-3.803151228,-0.202767111,-9.61128435,-6.648187499,11.790947,-6.091859573,2.172159085,3.182447515,1.378771887,-0.559177789,-0.484561809,2.723287001,0.458950929,-9.529140363
2.860204075,5.495380566,-3.3830431,0.943730733,12.32005195,0.697015376,11.22583571,15.01162622,11.07511222,12.24254102,4.613707417,12.31081765,10.83413924,-0.239614921
-1.641884248,9.242221444,-5.036821319,3.659288204,12.99154857,-1.817117785,8.400301933,12.54900686,10.2504322,7.374843827,8.98728069,10.38826066,11.80271287,12.72803596
-7.158508625,9.329071819,-7.650501995,0.522849324,11.01228361,-8.137511483,1.102740169,2.207921837,4.314620652,-4.886388306,12.45620271,4.956391461,10.2999274,-7.167217397
-13.65451557,2.419451847,-14.88311594,-2.872246709,14.62446103,-9.658667879,-0.912021213,7.319391877,6.66986405,-6.385652999,0.290289045,-1.380389396,-0.057592517,-8.747159056
-7.78168936,-1.445738749,-11.65052239,-5.268437522,12.0156324,-3.467577844,4.982878818,12.51267873,8.732378824,2.552799945,-3.575021909,0.902818011,-0.841104467,0.142058399
7.328479527,9.827658163,0.699128004,0.361490809,13.46289106,7.909377428,16.05419329,13.75635529,10.53074669,14.672055,12.61095152,12.73097614,15.19402632,-2.010677332
-8.676573651,0.167550504,-12.62003353,-9.124105896,16.35340848,-6.566537686,1.298552764,6.668236856,3.190672021,0.38282094,-1.33971542,-1.066204493,-0.79736059,-4.577048951
-14.90577885,-9.477197172,-19.9989943,-17.40757896,15.39365051,-17.10989491,-9.44173346,-3.257334522,-6.164064436,-14.09750611,-11.80479974,-10.9390932,-14.13408959,-8.909583759
-4.750198461,-2.343204802,-14.3933148,-11.63226647,19.1526985,-11.103544,-3.319731551,-3.215992854,-5.744863973,-11.03792361,-3.016350519,-4.923290312,-5.690439527,-9.010110836
-14.36400329,-7.727401918,-17.97731014,-17.20560149,16.8016811,-18.60129843,-9.850465615,-7.362464776,-9.691408201,-11.99888723,-8.186274328,-9.469483934,-10.19286394,-11.89276062
-17.97999314,-6.668285032,-15.212674,-16.48928183,17.09337424,-18.90122326,-9.582445358,-6.164897453,-8.262734623,-4.154246901,-6.587093896,-7.500082507,-6.465414024,-12.87673884
-13.92559102,-2.93070992,-9.945586906,-11.30801375,17.08966803,-17.98651992,-4.78310924,0.689542901,-1.59425282,0.527103607,-1.958070798,-2.008153784,0.8911886,-11.60286732
-11.26254501,-4.972735949,-7.15298088,-12.24161953,12.71771246,-21.92070558,-4.267571297,2.271955287,0.965608551,-3.255311434,-1.285987366,0.176772544,1.94695275,-11.90110558
-6.627372354,1.565421461,-6.60801666,-7.933624794,17.23011923,-15.09384959,-1.833845263,5.062384584,2.560227184,2.010203703,1.329491948,1.93002812,7.485959825,-8.848329761
-7.694942024,1.333103393,-10.6480095,-8.994737325,16.18825073,-14.00414502,-6.236110523,0.884420364,-2.241607065,0.962218024,-3.900235496,-3.37579578,4.430870483,-8.686979536
-4.883576037,1.869141554,-9.893458349,-6.442122471,16.3421293,-5.401955484,0.104753776,5.44132885,5.738194678,0.269273203,-1.684529699,-0.299479857,0.988900483,-5.812202352
-1.215112313,4.398593739,-7.842054382,-2.453866815,18.09587037,5.937302614,9.484969025,15.66426662,18.23092939,2.992011838,3.835106321,5.360759917,0.464481244,-2.526593157
-1.537207347,5.451449747,-4.678566313,-0.51597795,11.42067047,1.551076365,12.49608749,10.89693167,14.02361197,-0.896581195,3.726176249,6.534444148,0.382400252,-3.082378765
0.181759802,19.35581012,0.179088413,14.25189279,14.28060544,5.513555184,24.89115445,12.80428752,14.89144452,6.263741858,12.20462209,15.68711846,12.49787398,-1.614889894
2.030291522,13.56210275,3.002933241,9.856646811,8.321768826,-0.94498133,14.63254075,14.45964665,11.30207321,9.857641097,9.365834738,11.40075745,12.22694681,1.776393705
-8.461434515,-4.048222166,-7.789283571,-6.380916452,-3.987870695,-15.36410593,-4.874518498,8.902140186,2.319593601,4.167439909,0.06150437,0.363540135,2.271591037,-3.846857004
-2.125055718,0.079467231,-2.106388105,-2.637111892,6.592591106,-0.73739352,1.057286449,10.76761355,5.034191581,6.151477172,3.339196371,3.245755263,4.881164169,-0.546125601
-2.023527653,3.995735498,-1.875011754,0.859998591,15.4586373,13.0692074,4.410306251,11.96673722,5.934481716,8.18609255,1.817385439,2.631804994,5.140426271,-1.481644879
-5.585569776,2.835415258,-3.651911081,-1.933607668,17.94787855,6.376112005,10.02939598,7.14706827,4.625521701,-0.662214983,3.547810203,5.515480296,0.347534253,-8.827949084
-4.817689487,2.196761284,-2.504320312,-1.624273769,5.903593353,-12.45342178,9.020101001,9.073135479,8.075871724,3.930162533,0.594057898,3.937576482,-2.240252048,-10.4006114
1.436446551,5.804631764,1.241792179,0.287899229,8.699535016,-6.060291425,14.1423236,6.640332731,7.955441329,0.947696784,3.408293522,4.299319768,0.301417039,-2.359224835
-1.753201062,16.54868732,-1.068616503,9.057836498,12.85454616,5.773145209,18.11813358,13.48366628,12.65201281,9.970462287,7.202327888,4.418664312,11.19936997,-5.113954183
-4.619311515,9.60822422,-1.280849465,6.005319133,5.580562523,3.611467929,14.56488241,14.61692,10.22847522,11.09620362,7.266705299,5.246062414,9.312388812,-4.505737726
3.450081258,9.245832333,9.255850856,9.259744781,1.830473977,7.229456827,18.44708307,24.12037415,12.53276556,19.9436723,12.49713135,13.30225942,12.33474545,6.492602042
0.640939705,11.28745108,7.923061948,11.69726572,-0.572576209,8.196894676,18.26373601,26.28838156,15.12738894,22.83318322,15.35566961,15.95619749,15.86839585,2.938056784
-2.383653059,9.297463727,0.239085157,10.42947765,-2.437341513,6.217951264,14.32090486,20.38736331,16.26540838,18.04648169,17.22778273,15.73474167,16.74046627,-1.192965114
4.821253326,20.9830978,5.938626228,19.2479114,0.221815775,13.03688231,22.23739255,29.08270706,19.47049885,24.66469648,20.34592778,26.11978401,20.26555869,7.303804042
7.497812835,20.42845617,12.35101802,21.92100769,-3.630932786,11.03800241,21.67569509,26.00563005,21.91448181,25.55339858,24.67914744,32.19056209,22.69276123,12.96458478
8.639216411,16.33556103,12.90094997,18.24416916,-0.669638285,9.184622403,16.73690673,19.89363066,26.78903774,20.65816347,28.41418391,25.47659946,26.3359099,12.76702821
4.785250441,14.68167558,8.207298546,5.456159595,-0.099280828,3.982535735,9.207287464,18.05435144,14.18918202,7.72423077,10.61851963,9.046195091,9.868074874,7.205457955
0.12535304,7.63432946,5.035770646,-0.284562016,-2.692570848,-5.612857832,-1.050309423,6.634098795,0.129803158,2.945207988,1.781333801,4.095134585,2.696042419,2.249320608
-0.052401201,7.616010616,6.163392002,7.072557707,2.432861472,-5.856714275,-2.237787165,1.068909414,-0.384598042,11.90608082,10.18028075,11.55670454,13.83412645,0.496229635
-2.429406951,1.317563006,2.989634266,3.42609094,-1.168522068,-6.74095378,-0.986350157,-0.667166067,-3.621516882,4.712361635,5.451970934,8.593507793,5.28558714,-2.771270704
1.041330755,1.189322571,3.667629621,7.216060312,-0.956936476,-0.11770867,8.704632768,4.70311681,2.116182166,3.174793165,7.20458706,9.443531537,3.08958041,-0.446687966
2.994635177,9.240156415,7.827757577,13.75021917,1.556763149,4.238633439,14.74808476,11.45928664,9.09965788,11.0729585,14.26339724,15.87777768,10.37511364,2.051320844
