1.787687054,-2.974691954,-2.292037014,-4.473049587,-2.355712034,4.398847671,5.340477084,-0.145558593,-0.82400042,19.61436156,-1.93377547,-7.790024837,-1.744556135,-8.451680119
-5.336520045,-10.23596996,-3.134772349,-3.365456109,-4.542710334,-3.570245673,-1.085021872,-2.989319367,-1.836051549,5.221163283,-9.615511618,-3.361669764,-10.34029663,-3.543811808
-4.985214147,-11.15581038,-2.659243329,-5.487645602,-6.006492521,-3.038268312,-5.257865893,-1.383002802,-0.820308929,6.977854287,-1.046869833,-2.277009196,-5.83672104,0.32341823
7.761104912,-1.278097727,3.501099172,-4.246229505,-4.177203283,3.313956059,1.308038031,1.947239925,-0.204023349,8.982211027,0.75896296,1.911921205,-1.324393011,3.283355869
0.354645919,-4.684386362,-0.541304132,-3.553405514,-4.314056936,-1.388185549,4.090297307,-0.698319173,-0.488975998,6.983006858,-1.644443465,1.221032261,-3.852345927,1.860705133
-4.950324472,-8.954505967,-1.555123856,-1.864660281,-2.957946454,-2.32468607,1.389279447,-0.583658038,-0.305592769,4.726896499,-1.208319409,-2.522946981,-4.758875875,-0.988410493
1.912230999,-2.403090505,0.213775657,-1.732178777,-2.064347369,0.530623738,-1.349058228,1.34054535,-0.24157486,6.077921607,2.825614732,-1.30061405,-1.885667215,0.165678226
4.339353191,1.506732553,-0.634904296,-2.121012297,-2.258287479,-0.510006374,-1.865559232,-0.313496579,-0.462641327,3.269169932,-1.404131716,3.500682961,-1.839198948,2.523397896
-1.193154951,-3.961907123,-0.748483746,-1.42835883,-1.484202735,0.51229542,-0.924603879,-1.452884226,-0.100313152,0.204330799,-6.724975121,-1.054909611,-1.190371678,-1.647670865
-4.219476538,-3.148949815,-0.103639852,-3.75494136,-3.570751043,-2.727343191,-0.783452272,0.32157568,-0.2216308,2.985357064,-0.738360562,-4.897788052,0.752042064,-1.065060629
2.845188269,2.013919388,1.120430749,-2.131458056,-3.336714994,-2.566389269,-2.017426949,1.790373117,0.049016896,1.246216896,4.973037776,0.833388745,3.385218753,3.208528733
8.793254032,1.831517861,0.39456633,1.597154584,-1.009653996,1.254015166,-2.196760014,1.095587611,0.063854376,-3.353416478,2.321016957,5.815461392,2.359333767,3.663278478
